Año,Mes,Día,Temp Media,Temp Máxima,Hora Temp Max,Minuto Temp Max,Temp Mínima,Hora Temp Min,Minuto Temp Min,Viento Medio,Dirección Viento,Ráfaga de Viento,Dirección de Ráfaga,Hora Viento,Minuto Viento,Presión Media,Lluvia Diaria,Radiación Máxima,Hora Radiación Máxima,Minuto Radiación Mínima,UV Máximo,Hora UV Máximo,Minuto UV Máximo,factor_capacidad,produccion_diaria_MWh,Fecha_str,Fecha
2020,4,9,9.3,15.7,15,5,4.5,6,15,7.1,NNW,48.3,W,23,45,998.4,0.2,469.0,14,45,1.4,12,45,0.4,322.56000000000006,9-4-2020,2020-04-09
2020,4,10,8.6,13.0,14,20,0.9,23,0,28.2,WNW,66.0,WNW,11,45,998.8,0.0,517.0,14,10,1.3,13,0,1.0,806.4000000000001,10-4-2020,2020-04-10
2020,4,11,4.3,11.7,15,10,-0.8,3,20,21.4,W,56.3,W,16,0,999.2,0.2,605.0,13,45,1.5,13,40,0.8,645.1200000000001,11-4-2020,2020-04-11
2020,4,12,6.5,12.8,14,30,0.1,3,0,24.0,WNW,64.4,W,14,40,1000.1,0.0,621.0,13,55,1.5,13,40,0.8,645.1200000000001,12-4-2020,2020-04-12
2020,4,13,9.5,13.3,13,0,7.3,1,40,33.2,WNW,72.4,W,12,55,1003.4,0.0,585.0,13,0,1.3,12,45,1.0,806.4000000000001,13-4-2020,2020-04-13
2020,4,14,9.3,14.3,14,20,6.0,6,35,24.3,WNW,51.5,NW,12,30,1006.0,0.0,418.0,12,15,1.1,12,25,0.8,645.1200000000001,14-4-2020,2020-04-14
2020,4,15,8.3,14.1,13,50,4.7,8,35,6.8,NNW,22.5,NNW,3,50,1005.5,0.0,406.0,13,0,1.2,12,30,0.4,322.56000000000006,15-4-2020,2020-04-15
2020,4,16,8.1,8.8,12,40,7.4,8,30,9.8,NNW,25.7,NE,15,35,1000.4,0.6,262.0,13,50,1.0,13,20,0.4,322.56000000000006,16-4-2020,2020-04-16
2020,4,17,7.9,11.5,14,25,2.8,9,15,10.0,N,32.2,N,22,0,996.4,0.2,397.0,13,25,1.2,12,45,0.6,483.84000000000003,17-4-2020,2020-04-17
2020,4,18,6.7,11.4,16,10,2.2,7,35,17.9,NW,49.9,NNW,12,30,989.3,0.0,420.0,13,10,1.0,13,10,0.8,645.1200000000001,18-4-2020,2020-04-18
2020,4,19,5.3,10.9,15,50,1.2,4,10,21.2,WSW,49.9,SW,17,25,987.2,0.0,485.0,12,50,1.1,12,50,0.8,645.1200000000001,19-4-2020,2020-04-19
2020,4,20,6.6,11.8,16,20,2.9,7,25,29.6,W,62.8,W,14,35,998.7,0.0,318.0,16,10,0.0,0,5,1.0,806.4000000000001,20-4-2020,2020-04-20
2020,4,21,6.5,10.3,15,50,2.4,8,45,28.2,W,67.6,W,15,55,1004.9,0.0,431.0,13,15,1.1,13,10,1.0,806.4000000000001,21-4-2020,2020-04-21
2020,4,22,5.7,10.7,14,10,1.1,8,30,11.1,E,38.6,W,0,5,1008.7,0.0,394.0,14,35,1.1,13,10,0.6,483.84000000000003,22-4-2020,2020-04-22
2020,4,23,5.1,12.2,13,5,-1.5,3,5,14.3,WSW,46.7,WSW,14,5,1001.2,0.0,471.0,13,15,1.0,12,45,0.6,483.84000000000003,23-4-2020,2020-04-23
2020,4,24,0.8,7.4,14,30,-4.1,22,35,12.9,WSW,59.5,SE,16,35,1006.3,0.0,522.0,13,0,0.9,12,35,0.6,483.84000000000003,24-4-2020,2020-04-24
2020,4,25,0.3,6.8,13,30,-7.6,8,5,10.6,W,32.2,WNW,15,40,1022.8,0.0,436.0,13,30,0.9,12,40,0.6,483.84000000000003,25-4-2020,2020-04-25
2020,4,26,2.9,11.4,15,45,-5.0,8,50,14.2,WNW,37.0,W,16,0,1017.3,0.0,348.0,13,10,0.9,12,50,0.6,483.84000000000003,26-4-2020,2020-04-26
2020,4,27,3.0,12.2,15,10,-4.5,6,25,7.9,WNW,22.5,NNW,15,35,1011.3,0.0,338.0,13,15,0.9,13,0,0.4,322.56000000000006,27-4-2020,2020-04-27
2020,4,28,5.7,9.2,14,55,-0.4,0,30,6.4,NW,25.7,NE,12,40,1014.3,0.8,352.0,15,10,0.7,12,40,0.4,322.56000000000006,28-4-2020,2020-04-28
2020,4,29,6.7,8.7,17,15,3.8,9,40,7.2,NE,25.7,N,20,5,1010.0,1.0,371.0,14,5,0.8,13,25,0.4,322.56000000000006,29-4-2020,2020-04-29
2020,4,30,6.5,11.7,14,25,0.9,8,35,18.7,NNW,56.3,W,14,40,1009.8,0.6,374.0,13,20,0.8,13,10,0.8,645.1200000000001,30-4-2020,2020-04-30
2020,5,1,6.1,9.7,15,40,2.0,7,25,10.5,NE,35.4,NE,22,45,1019.8,0.0,311.0,15,35,0.6,13,0,0.6,483.84000000000003,1-5-2020,2020-05-01
2020,5,2,9.1,10.3,13,35,5.1,24,0,12.6,NE,38.6,NE,1,25,1005.8,1.0,186.0,14,10,0.5,13,0,0.6,483.84000000000003,2-5-2020,2020-05-02
2020,5,3,3.3,7.4,14,10,-2.6,24,0,7.4,S,22.5,S,13,10,1005.4,0.0,241.0,10,55,0.5,13,55,0.4,322.56000000000006,3-5-2020,2020-05-03
2020,5,4,0.9,10.3,15,45,-5.0,5,30,10.6,SSE,29.0,SW,17,35,1011.2,0.2,420.0,13,10,0.7,12,20,0.6,483.84000000000003,4-5-2020,2020-05-04
2020,5,5,2.1,10.4,17,0,-3.0,6,40,7.1,SW,22.5,SW,7,15,1017.0,0.0,424.0,13,35,0.8,12,45,0.4,322.56000000000006,5-5-2020,2020-05-05
2020,5,6,0.1,4.3,15,10,-4.9,5,5,6.3,SW,16.1,SW,16,40,1012.8,1.0,134.0,11,30,0.0,0,5,0.4,322.56000000000006,6-5-2020,2020-05-06
2020,5,7,4.4,8.8,24,0,-0.2,9,10,7.9,SW,33.8,NNE,23,5,1004.8,1.0,264.0,13,50,0.7,13,40,0.4,322.56000000000006,7-5-2020,2020-05-07
2020,5,8,5.1,8.8,0,5,0.2,22,35,5.0,NNW,29.0,N,0,5,995.0,0.4,262.0,13,5,0.5,12,45,0.4,322.56000000000006,8-5-2020,2020-05-08
2020,5,9,3.2,7.8,14,10,-0.2,2,20,2.7,NNW,14.5,NNW,23,45,990.4,0.2,322.0,14,0,0.6,12,35,0.2,161.28000000000003,9-5-2020,2020-05-09
2020,5,10,4.7,7.6,16,10,2.1,10,0,11.1,W,35.4,W,23,5,993.0,0.0,181.0,15,0,0.0,0,5,0.6,483.84000000000003,10-5-2020,2020-05-10
2020,5,11,4.0,7.8,14,15,0.9,24,0,20.0,W,48.3,WSW,13,40,996.5,0.0,278.0,13,10,0.5,12,40,0.8,645.1200000000001,11-5-2020,2020-05-11
2020,5,12,2.8,7.9,14,35,-0.4,4,45,20.3,W,45.1,W,13,50,1005.7,0.0,364.0,12,15,0.6,13,30,0.8,645.1200000000001,12-5-2020,2020-05-12
2020,5,13,4.3,7.9,12,45,1.9,0,5,16.7,W,38.6,W,1,5,1009.9,0.0,325.0,12,25,0.6,13,15,0.8,645.1200000000001,13-5-2020,2020-05-13
2020,5,14,4.1,7.3,11,15,-0.3,24,0,7.7,WNW,20.9,NNW,9,55,996.7,1.0,54.0,13,30,0.0,0,5,0.4,322.56000000000006,14-5-2020,2020-05-14
2020,5,15,1.7,5.6,22,35,-1.6,8,30,4.8,WNW,19.3,SSE,23,15,992.2,1.0,146.0,12,40,0.0,0,5,0.4,322.56000000000006,15-5-2020,2020-05-15
2020,5,16,4.6,7.7,15,35,2.8,9,5,5.0,SSE,19.3,SSE,0,25,988.3,1.0,195.0,15,0,0.0,0,5,0.4,322.56000000000006,16-5-2020,2020-05-16
2020,5,17,3.3,7.9,14,15,0.4,8,15,10.0,S,33.8,W,14,5,997.7,1.0,262.0,13,50,0.0,0,5,0.6,483.84000000000003,17-5-2020,2020-05-17
2020,5,18,3.9,7.5,12,45,-1.8,3,50,12.6,ESE,41.8,S,20,10,988.2,1.0,28.0,13,0,0.0,0,5,0.6,483.84000000000003,18-5-2020,2020-05-18
2020,5,19,4.3,7.7,14,10,-0.6,24,0,20.6,W,53.1,W,13,40,994.9,0.0,323.0,13,55,0.0,0,5,0.8,645.1200000000001,19-5-2020,2020-05-19
2020,5,20,0.6,4.6,14,40,-3.2,9,10,5.5,NW,22.5,WSW,2,45,1006.7,0.4,234.0,13,35,0.0,0,5,0.4,322.56000000000006,20-5-2020,2020-05-20
2020,5,21,2.9,6.1,14,45,-0.4,0,55,12.9,W,37.0,W,13,10,1014.0,0.4,155.0,11,45,0.0,0,5,0.6,483.84000000000003,21-5-2020,2020-05-21
2020,5,22,4.9,7.4,15,5,1.4,8,15,10.0,NNW,24.1,NNW,3,25,1006.8,1.0,109.0,14,30,0.0,0,5,0.6,483.84000000000003,22-5-2020,2020-05-22
2020,5,23,4.9,7.2,17,45,2.7,2,15,10.3,NW,43.5,SE,18,50,993.5,1.0,67.0,13,10,0.0,0,5,0.6,483.84000000000003,23-5-2020,2020-05-23
2020,5,24,5.6,6.2,14,50,5.2,4,15,15.3,E,37.0,ESE,1,0,1002.4,1.0,95.0,14,30,0.0,0,5,0.8,645.1200000000001,24-5-2020,2020-05-24
2020,5,25,6.4,7.5,21,30,5.2,0,40,17.7,NNE,61.2,NNE,23,25,1010.8,1.0,83.0,11,55,0.0,0,5,0.8,645.1200000000001,25-5-2020,2020-05-25
2020,5,26,7.0,8.4,13,5,3.9,21,20,27.4,NNW,62.8,NNE,1,45,991.4,1.0,209.0,14,35,0.0,0,5,1.0,806.4000000000001,26-5-2020,2020-05-26
2020,5,27,2.7,5.2,0,20,-0.2,24,0,14.6,W,49.9,W,3,5,1004.5,0.0,278.0,12,20,0.0,0,5,0.6,483.84000000000003,27-5-2020,2020-05-27
2020,5,28,1.2,4.6,15,20,-1.9,10,15,10.3,W,29.0,W,1,50,1016.8,0.2,204.0,14,10,0.0,0,5,0.6,483.84000000000003,28-5-2020,2020-05-28
2020,5,29,3.7,6.6,16,20,0.6,2,50,12.9,W,35.4,WSW,23,55,1019.3,0.0,192.0,11,25,0.0,0,5,0.6,483.84000000000003,29-5-2020,2020-05-29
2020,5,30,3.7,6.4,20,35,-0.2,9,30,8.4,W,32.2,W,0,10,1015.6,0.8,209.0,13,35,0.0,0,5,0.4,322.56000000000006,30-5-2020,2020-05-30
2020,5,31,4.0,6.7,14,10,1.2,22,15,13.2,W,30.6,WNW,5,20,1012.7,0.2,192.0,12,45,0.0,0,5,0.6,483.84000000000003,31-5-2020,2020-05-31
2020,6,1,4.0,7.1,15,50,1.4,0,45,11.6,W,56.3,W,22,10,995.5,0.2,211.0,13,35,0.0,0,5,0.6,483.84000000000003,1-6-2020,2020-06-01
2020,6,2,2.6,5.2,14,55,0.9,19,50,30.7,W,66.0,W,2,50,1001.3,0.2,202.0,13,20,0.0,0,5,1.0,806.4000000000001,2-6-2020,2020-06-02
2020,6,3,4.6,7.4,13,55,1.0,1,40,31.4,NNW,67.6,NW,14,30,993.2,0.0,37.0,13,0,0.0,0,5,1.0,806.4000000000001,3-6-2020,2020-06-03
2020,6,4,5.5,8.9,13,55,2.2,6,30,23.5,WNW,51.5,WNW,1,10,983.6,0.0,202.0,12,0,0.0,0,5,0.8,645.1200000000001,4-6-2020,2020-06-04
2020,6,5,5.5,8.7,15,45,1.3,8,20,21.4,NW,54.7,NNW,16,55,985.2,0.0,230.0,14,35,0.0,0,5,0.8,645.1200000000001,5-6-2020,2020-06-05
2020,6,6,3.7,6.2,16,30,1.2,22,50,7.2,NW,38.6,W,23,15,985.5,0.0,190.0,13,5,0.0,0,5,0.4,322.56000000000006,6-6-2020,2020-06-06
2020,6,7,4.3,8.4,15,25,1.2,6,0,20.6,NW,46.7,NNW,12,0,982.9,0.2,255.0,14,10,0.0,0,5,0.8,645.1200000000001,7-6-2020,2020-06-07
2020,6,8,1.8,5.8,15,0,-1.1,5,45,24.6,NW,82.1,NNW,12,10,981.3,0.0,218.0,13,40,0.0,0,5,0.8,645.1200000000001,8-6-2020,2020-06-08
2020,6,9,2.2,4.9,9,40,-0.3,0,15,10.0,NW,32.2,W,23,50,972.9,1.0,213.0,14,20,0.0,0,5,0.6,483.84000000000003,9-6-2020,2020-06-09
2020,6,10,0.2,2.5,14,10,-2.3,7,20,21.7,W,54.7,W,10,25,978.7,0.0,179.0,13,25,0.0,0,5,0.8,645.1200000000001,10-6-2020,2020-06-10
2020,6,11,-1.2,2.8,14,50,-3.2,6,50,15.4,W,37.0,W,15,35,989.0,0.0,288.0,13,55,0.0,0,5,0.8,645.1200000000001,11-6-2020,2020-06-11
2020,6,12,-0.6,2.3,14,20,-3.0,7,30,17.4,WSW,41.8,WSW,14,5,999.1,0.0,236.0,13,15,0.0,0,5,0.8,645.1200000000001,12-6-2020,2020-06-12
2020,6,13,-2.7,1.6,15,50,-7.1,24,0,8.2,WSW,30.6,WSW,0,5,1008.9,0.0,192.0,13,25,0.0,0,5,0.4,322.56000000000006,13-6-2020,2020-06-13
2020,6,14,-2.3,2.7,14,5,-8.1,3,0,6.8,SSE,20.9,SSE,15,15,1009.1,0.2,70.0,15,45,0.0,0,5,0.4,322.56000000000006,14-6-2020,2020-06-14
2020,6,15,1.2,5.3,12,45,-3.8,23,5,6.1,SSE,37.0,NW,15,0,1009.3,0.2,121.0,15,25,0.0,0,5,0.4,322.56000000000006,15-6-2020,2020-06-15
2020,6,16,-0.4,1.7,12,10,-3.3,2,5,5.8,NNW,16.1,NNW,14,0,1003.8,0.8,116.0,12,55,0.0,0,5,0.4,322.56000000000006,16-6-2020,2020-06-16
2020,6,17,-1.4,2.6,15,15,-4.2,23,20,7.2,WNW,24.1,WNW,2,5,1001.4,0.2,195.0,12,50,0.0,0,5,0.4,322.56000000000006,17-6-2020,2020-06-17
2020,6,18,-0.6,1.3,22,20,-3.2,0,10,5.5,WNW,25.7,SE,22,40,992.5,0.4,58.0,13,45,0.0,0,5,0.4,322.56000000000006,18-6-2020,2020-06-18
2020,6,19,1.9,3.4,15,0,0.3,20,15,9.7,SE,30.6,SW,20,45,984.3,0.2,220.0,15,0,0.0,0,5,0.4,322.56000000000006,19-6-2020,2020-06-19
2020,6,20,0.4,4.0,20,50,-3.0,10,10,6.8,WSW,22.5,WSW,0,10,986.8,0.4,125.0,11,20,0.0,0,5,0.4,322.56000000000006,20-6-2020,2020-06-20
2020,6,21,1.3,4.4,15,10,-1.2,23,30,11.4,WSW,32.2,WSW,9,30,994.1,0.0,190.0,13,5,0.0,0,5,0.6,483.84000000000003,21-6-2020,2020-06-21
2020,6,22,0.4,3.9,20,20,-4.4,9,0,7.4,SE,25.7,S,12,35,1002.1,0.4,105.0,12,45,0.0,0,5,0.4,322.56000000000006,22-6-2020,2020-06-22
2020,6,23,1.7,3.9,0,35,0.4,22,40,8.4,SSE,33.8,S,14,30,1004.6,1.0,40.0,12,25,0.0,0,5,0.4,322.56000000000006,23-6-2020,2020-06-23
2020,6,24,0.4,2.2,13,25,-4.4,23,0,9.0,SSE,35.4,SE,9,5,1011.7,1.0,295.0,12,55,0.0,0,5,0.4,322.56000000000006,24-6-2020,2020-06-24
2020,6,25,-6.3,-3.2,1,10,-9.25,8,30,8.0,WSW,16.1,WSW,12,40,1022.7,0.0,283.0,13,0,0.0,0,5,0.4,322.56000000000006,25-6-2020,2020-06-25
2020,6,26,-7.399999999999999,-3.7,13,45,-9.25,23,55,9.2,WSW,19.3,WSW,10,50,1022.4,0.0,200.0,13,35,0.0,0,5,0.4,322.56000000000006,26-6-2020,2020-06-26
2020,6,27,-7.399999999999999,-2.5,16,45,-9.25,0,45,7.1,WSW,17.7,WSW,12,30,1022.3,0.0,237.0,13,5,0.0,0,5,0.4,322.56000000000006,27-6-2020,2020-06-27
2020,6,28,-7.399999999999999,-5.2,15,20,-9.25,7,15,8.0,WSW,19.3,W,1,5,1024.9,0.0,223.0,13,30,0.0,0,5,0.4,322.56000000000006,28-6-2020,2020-06-28
2020,6,29,-7.399999999999999,-6.25,15,50,-9.25,9,20,7.6,SW,16.1,WSW,1,40,1026.4,0.0,244.0,13,30,0.0,0,5,0.4,322.56000000000006,29-6-2020,2020-06-29
2020,6,30,-7.399999999999999,-6.25,16,50,-9.25,8,45,6.1,WSW,16.1,WSW,0,15,1026.2,0.0,269.0,13,30,0.0,0,5,0.4,322.56000000000006,30-6-2020,2020-06-30
2020,7,1,-7.399999999999999,-6.25,24,0,-9.25,6,10,4.3,SW,12.9,SW,0,55,1020.2,0.0,302.0,13,20,0.0,0,5,0.4,322.56000000000006,1-7-2020,2020-07-01
2020,7,2,-2.1,0.7,23,20,-7.7,0,5,4.8,WSW,12.9,WSW,12,0,1011.5,0.2,353.0,11,55,0.0,0,5,0.4,322.56000000000006,2-7-2020,2020-07-02
2020,7,3,0.9,2.2,22,45,-0.3,2,30,6.1,SE,17.7,SE,6,40,1009.5,1.0,329.0,12,55,0.0,0,5,0.4,322.56000000000006,3-7-2020,2020-07-03
2020,7,4,0.4,1.8,0,5,-0.4,4,0,3.4,ESE,16.1,SE,20,15,1015.8,0.0,104.0,12,45,0.0,0,5,0.2,161.28000000000003,4-7-2020,2020-07-04
2020,7,5,-1.2,0.3,0,15,-2.9,24,0,7.7,WSW,17.7,SE,2,10,1021.1,0.0,113.0,13,40,0.0,0,5,0.4,322.56000000000006,5-7-2020,2020-07-05
2020,7,6,-5.3,-2.8,0,5,-7.8,7,20,7.1,WSW,16.1,WSW,13,10,1023.4,0.0,302.0,12,20,0.5,13,5,0.4,322.56000000000006,6-7-2020,2020-07-06
2020,7,7,1.0,5.3,23,40,-5.2,0,5,11.7,NNE,40.2,N,17,10,1012.1,1.0,137.0,14,10,0.0,0,5,0.6,483.84000000000003,7-7-2020,2020-07-07
2020,7,8,3.5,5.3,5,25,-1.9,23,10,11.6,NE,48.3,NNE,7,20,995.4,1.0,98.0,14,30,0.0,0,5,0.6,483.84000000000003,8-7-2020,2020-07-08
2020,7,9,-1.8,0.2,19,25,-4.3,8,20,5.5,NW,25.7,WNW,18,35,988.4,0.2,253.0,12,0,0.0,0,5,0.4,322.56000000000006,9-7-2020,2020-07-09
2020,7,10,-1.7,1.1,17,10,-4.1,4,40,9.0,WNW,22.5,WNW,11,0,987.5,0.2,149.0,14,35,0.0,0,5,0.4,322.56000000000006,10-7-2020,2020-07-10
2020,7,11,-4.0,-1.3,14,45,-5.6,10,0,8.7,WSW,17.7,SW,13,40,990.2,0.0,250.0,14,35,0.0,0,5,0.4,322.56000000000006,11-7-2020,2020-07-11
2020,7,12,-3.1,1.0,15,55,-6.7,2,35,9.8,WSW,24.1,WSW,14,40,1002.0,0.0,271.0,13,25,0.5,13,30,0.4,322.56000000000006,12-7-2020,2020-07-12
2020,7,13,-1.8,1.6,14,50,-5.9,24,0,10.6,WSW,32.2,WSW,8,50,1010.0,0.0,313.0,13,5,0.5,12,55,0.6,483.84000000000003,13-7-2020,2020-07-13
2020,7,14,-4.3,-0.4,17,5,-8.1,6,55,6.1,WSW,16.1,W,2,35,1014.1,0.0,105.0,12,25,0.0,0,5,0.4,322.56000000000006,14-7-2020,2020-07-14
2020,7,15,-2.7,0.0,2,55,-9.25,23,45,7.2,SSW,20.9,SE,6,20,1017.3,0.4,436.0,12,40,0.5,13,50,0.4,322.56000000000006,15-7-2020,2020-07-15
2020,7,16,-7.399999999999999,-4.6,15,30,-9.25,9,45,4.7,SW,17.7,SW,15,5,1018.8,0.0,188.0,14,0,0.5,13,0,0.4,322.56000000000006,16-7-2020,2020-07-16
2020,7,17,-7.399999999999999,-6.25,16,10,-9.25,10,15,0.6,WSW,8.0,WSW,0,25,1014.9,0.0,156.0,14,20,0.0,0,5,0.2,161.28000000000003,17-7-2020,2020-07-17
2020,7,18,-3.1,0.4,14,45,-9.25,0,30,6.0,SSE,25.7,SE,13,50,1017.2,0.2,295.0,12,0,0.6,13,35,0.4,322.56000000000006,18-7-2020,2020-07-18
2020,7,19,-3.6,-0.4,15,20,-9.25,21,20,5.5,SSE,17.7,SSE,0,25,1026.5,0.4,285.0,12,55,0.6,12,50,0.4,322.56000000000006,19-7-2020,2020-07-19
2020,7,20,-7.399999999999999,-4.8,16,30,-9.25,8,15,8.2,W,17.7,W,12,30,1031.35,0.0,250.0,13,25,0.6,13,10,0.4,322.56000000000006,20-7-2020,2020-07-20
2020,7,21,-5.3,0.2,15,20,-9.25,0,5,9.7,WNW,20.9,NW,20,55,1031.35,0.0,297.0,14,30,0.6,13,30,0.4,322.56000000000006,21-7-2020,2020-07-21
2020,7,22,-5.4,1.1,23,40,-9.25,7,15,10.6,NW,48.3,W,22,5,1028.5,0.0,309.0,14,0,0.6,12,55,0.6,483.84000000000003,22-7-2020,2020-07-22
2020,7,23,1.7,3.1,18,10,0.4,4,25,24.6,WNW,57.9,WNW,20,40,1012.4,0.6,176.0,13,30,0.6,13,30,0.8,645.1200000000001,23-7-2020,2020-07-23
2020,7,24,1.9,3.7,13,20,0.0,24,0,21.1,WNW,54.7,WNW,0,50,994.4,0.0,260.0,13,25,0.6,13,10,0.8,645.1200000000001,24-7-2020,2020-07-24
2020,7,25,-2.3,0.7,14,25,-5.9,22,0,9.3,S,25.7,WSW,14,35,1000.0,0.0,258.0,13,20,0.6,13,15,0.4,322.56000000000006,25-7-2020,2020-07-25
2020,7,26,0.1,4.9,15,20,-5.1,0,5,15.4,WNW,53.1,W,8,50,997.2,0.0,304.0,13,25,0.6,13,25,0.8,645.1200000000001,26-7-2020,2020-07-26
2020,7,27,0.4,4.8,13,10,-3.2,3,35,17.5,W,59.5,SW,15,30,1004.8,0.0,269.0,13,20,0.6,12,55,0.8,645.1200000000001,27-7-2020,2020-07-27
2020,7,28,0.6,5.1,14,25,-2.1,6,55,15.3,W,45.1,WSW,14,30,1008.1,0.0,269.0,13,25,0.6,13,10,0.8,645.1200000000001,28-7-2020,2020-07-28
2020,7,29,1.7,5.3,13,55,-2.2,24,0,15.8,W,46.7,W,13,10,1008.0,0.0,338.0,13,15,0.6,12,40,0.8,645.1200000000001,29-7-2020,2020-07-29
2020,7,30,-1.3,4.1,16,15,-5.2,6,55,5.8,WNW,22.5,E,14,20,1011.3,0.2,352.0,12,20,0.7,13,20,0.4,322.56000000000006,30-7-2020,2020-07-30
2020,7,31,2.3,5.4,14,20,-4.3,0,35,10.1,NE,41.8,NE,23,40,1009.7,1.0,332.0,13,40,0.7,13,40,0.6,483.84000000000003,31-7-2020,2020-07-31
2020,8,1,4.1,5.8,13,40,0.8,23,20,10.3,NE,43.5,NNE,1,30,989.4,1.0,81.0,13,30,0.0,0,5,0.6,483.84000000000003,1-8-2020,2020-08-01
2020,8,2,3.1,7.1,14,35,-0.2,23,50,14.8,W,46.7,W,15,10,996.3,0.0,279.0,13,30,0.6,13,25,0.6,483.84000000000003,2-8-2020,2020-08-02
2020,8,3,4.6,8.9,15,25,0.0,0,5,16.1,NW,53.1,NW,14,10,994.9,0.0,348.0,13,25,0.6,12,55,0.8,645.1200000000001,3-8-2020,2020-08-03
2020,8,4,2.9,5.9,13,20,0.6,3,25,12.9,NNW,40.2,NNW,13,45,1002.9,0.0,434.0,13,15,0.7,12,35,0.6,483.84000000000003,4-8-2020,2020-08-04
2020,8,5,2.8,5.4,14,25,0.6,24,0,7.2,WSW,20.9,WSW,20,30,995.5,0.4,292.0,12,45,0.6,12,40,0.4,322.56000000000006,5-8-2020,2020-08-05
2020,8,6,0.8,4.3,13,35,-1.9,8,45,10.6,W,37.0,NNW,14,5,996.1,0.0,353.0,13,35,0.7,13,15,0.6,483.84000000000003,6-8-2020,2020-08-06
2020,8,7,2.3,6.4,14,55,-0.7,7,5,20.9,NW,69.2,W,13,15,1002.5,0.0,341.0,13,25,0.7,13,0,0.8,645.1200000000001,7-8-2020,2020-08-07
2020,8,8,1.5,5.2,15,45,-0.9,3,45,8.9,WSW,32.2,WSW,14,35,1000.3,0.0,364.0,14,45,0.7,13,20,0.4,322.56000000000006,8-8-2020,2020-08-08
2020,8,9,1.1,3.1,16,20,-1.8,2,25,15.9,NNW,48.3,NNW,14,15,999.6,0.0,141.0,12,45,0.0,0,5,0.8,645.1200000000001,9-8-2020,2020-08-09
2020,8,10,-0.4,3.4,15,10,-2.6,4,50,16.3,W,54.7,W,13,25,994.4,0.0,417.0,14,10,0.8,13,20,0.8,645.1200000000001,10-8-2020,2020-08-10
2020,8,11,1.2,5.4,15,25,-2.2,0,35,10.0,W,51.5,W,13,40,988.2,0.0,445.0,14,55,0.8,12,50,0.6,483.84000000000003,11-8-2020,2020-08-11
2020,8,12,-0.3,5.0,16,25,-4.4,22,45,6.4,W,20.9,W,4,55,989.6,0.0,401.0,14,30,0.8,12,40,0.4,322.56000000000006,12-8-2020,2020-08-12
2020,8,13,-2.7,3.7,15,20,-6.3,9,25,6.1,W,29.0,SSW,15,55,997.5,0.0,364.0,13,30,0.9,13,5,0.4,322.56000000000006,13-8-2020,2020-08-13
2020,8,14,-2.7,2.8,16,55,-8.5,6,5,4.5,W,19.3,NNW,14,40,994.5,0.2,366.0,13,5,0.9,13,5,0.4,322.56000000000006,14-8-2020,2020-08-14
2020,8,15,-0.1,3.5,16,40,-2.9,8,40,16.9,WNW,72.4,NNW,14,5,980.3,0.0,394.0,14,15,1.0,14,15,0.8,645.1200000000001,15-8-2020,2020-08-15
2020,8,16,1.8,5.3,14,10,-1.4,6,55,23.5,W,69.2,WSW,12,40,980.3,0.0,362.0,13,40,0.9,12,55,0.8,645.1200000000001,16-8-2020,2020-08-16
2020,8,17,0.5,3.0,15,40,-1.4,23,0,5.1,NW,19.3,NW,0,25,983.8,1.0,376.0,15,35,1.0,14,10,0.4,322.56000000000006,17-8-2020,2020-08-17
2020,8,18,-0.2,4.7,14,55,-4.3,22,30,9.0,SW,29.0,SSW,14,15,1009.0,0.0,415.0,13,25,1.0,13,0,0.4,322.56000000000006,18-8-2020,2020-08-18
2020,8,19,2.4,9.2,16,20,-5.0,1,25,16.4,NW,51.5,WNW,14,55,1010.8,0.0,420.0,13,0,1.2,13,0,0.8,645.1200000000001,19-8-2020,2020-08-19
2020,8,20,5.1,9.3,15,5,2.1,9,25,15.6,W,41.8,W,1,50,1007.3,0.0,420.0,14,15,1.2,14,10,0.8,645.1200000000001,20-8-2020,2020-08-20
2020,8,21,5.7,10.4,14,50,2.6,0,30,27.8,WNW,74.0,WNW,11,5,999.4,0.0,503.0,14,50,1.3,13,10,1.0,806.4000000000001,21-8-2020,2020-08-21
2020,8,22,3.9,6.3,18,0,0.7,23,50,13.5,WNW,62.8,NW,18,25,988.0,1.0,176.0,14,20,0.8,13,35,0.6,483.84000000000003,22-8-2020,2020-08-22
2020,8,23,0.9,5.0,14,15,-1.8,7,0,15.6,WNW,53.1,WNW,16,10,993.9,0.0,568.0,12,30,1.1,12,50,0.8,645.1200000000001,23-8-2020,2020-08-23
2020,8,24,0.6,5.9,17,50,-3.3,7,40,9.5,W,25.7,W,3,55,1010.1,0.2,513.0,13,30,1.3,13,20,0.4,322.56000000000006,24-8-2020,2020-08-24
2020,8,25,1.6,5.7,14,40,-2.2,0,55,12.1,NW,38.6,WNW,9,45,1015.7,0.0,373.0,10,50,0.9,13,0,0.6,483.84000000000003,25-8-2020,2020-08-25
2020,8,26,0.6,5.7,14,20,-3.7,8,20,5.8,NW,17.7,W,14,35,1002.5,0.0,452.0,12,40,1.2,12,40,0.4,322.56000000000006,26-8-2020,2020-08-26
2020,8,27,0.8,6.4,14,35,-3.8,4,45,12.4,NW,70.8,WNW,15,50,989.6,0.0,628.0,13,45,1.4,13,45,0.6,483.84000000000003,27-8-2020,2020-08-27
